month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2023-04-01,A DIVISION,1,peak,4724252,1.0344752,0.6553021,4887121.5,3095812.2,474916.9,0.10052743,0.8994726
2023-04-01,A DIVISION,2,offpeak,2818476.2,1.2941859,0.41089788,3647632.2,1158105.9,445441.4,0.15804334,0.8419567
2023-04-01,A DIVISION,2,peak,3156480,1.4645509,0.31824023,4622825.5,1004518.9,394966.4,0.12512876,0.87487125
2023-04-01,A DIVISION,3,offpeak,1983905.8,1.0292851,0.28273258,2042004.5,560914.75,237009.6,0.119466156,0.8805339
2023-04-01,A DIVISION,3,peak,2481810,1.2089019,0.47106436,3000264.8,1169092.2,283147.5,0.11408911,0.88591087
2023-04-01,A DIVISION,4,offpeak,3453121.5,0.9479667,0.36906594,3273444.2,1274429.5,438416.3,0.12696232,0.8730377
2023-04-01,A DIVISION,4,peak,3508613.2,0.8324836,0.33634663,2920863,1180110.2,362698.1,0.10337363,0.89662635
2023-04-01,A DIVISION,5,offpeak,2381287.2,1.1383063,0.4612119,2710634,1098278,326363.8,0.13705352,0.8629465
2023-04-01,A DIVISION,5,peak,2960206.5,0.8620367,0.18258785,2551806.8,540497.75,304994.6,0.10303152,0.8969685
2023-04-01,A DIVISION,6,offpeak,4816315,1.0001502,0.5278353,4817039,2542221.2,504978.4,0.10484745,0.89515257
2023-04-01,A DIVISION,6,peak,5161102,1.0925344,0.6209775,5638682,3204928.2,488532.9,0.0946567,0.9053433
2023-04-01,A DIVISION,7,offpeak,3962678.5,0.84507823,0.42570746,3348773.2,1686941.9,459736.6,0.11601663,0.8839834
2023-04-01,A DIVISION,7,peak,4525314,1.1670115,0.5218871,5281093,2361703,448945.9,0.099207684,0.9007923
2023-04-01,A DIVISION,S 42nd,offpeak,301614,0.52934474,-0.09799022,159657.78,-29555.223,6963.7,0.02308812,0.9769119
2023-04-01,A DIVISION,S 42nd,peak,375484,0.37179998,-0.09797788,139604.94,-36789.125,256.9,0.0006841836,0.9993158
2023-04-01,B DIVISION,A,offpeak,3277795.8,1.261923,0.7780336,4136325.8,2550235.2,635588.6,0.19390732,0.8060927
2023-04-01,B DIVISION,A,peak,4033855,1.0200939,0.46634606,4114910.8,1881172.2,559872.9,0.13879351,0.8612065
2023-04-01,B DIVISION,B,offpeak,1778887,1.5961745,0.8252647,2839414,1468052.6,375980.7,0.21135727,0.7886427
2023-04-01,B DIVISION,B,peak,2553594,1.3128254,0.64878434,3352423.2,1656731.9,444873.6,0.17421469,0.8257853
2023-04-01,B DIVISION,C,offpeak,2199908.2,1.5109819,0.6208424,3324021.5,1365796.2,383955.1,0.17453232,0.82546765
2023-04-01,B DIVISION,C,peak,1940768.1,1.5010129,0.2797777,2913118,542983.6,302659.6,0.15594836,0.84405166
2023-04-01,B DIVISION,D,offpeak,2846825.8,1.6413107,0.6303469,4672525.5,1794487.8,646682.2,0.22715904,0.772841
2023-04-01,B DIVISION,D,peak,2696824.2,1.0539943,0.4246426,2842437.5,1145186.5,440427.9,0.16331352,0.8366865
2023-04-01,B DIVISION,E,offpeak,3249810.2,1.2048604,1.0816084,3915567.8,3515022.2,674559.8,0.20756899,0.792431
2023-04-01,B DIVISION,E,peak,3506394.2,1.0126685,0.2772909,3550815,972291.25,441680.2,0.12596421,0.8740358
2023-04-01,B DIVISION,F,offpeak,3959798,1.5507636,0.36962527,6140711,1463641.4,781335.2,0.19731693,0.80268306
2023-04-01,B DIVISION,F,peak,4385204,1.217864,-0.061438866,5340582,-269421.94,563781.3,0.12856445,0.8714356
2023-04-01,B DIVISION,G,offpeak,1287692.5,1.0402423,0.8561461,1339512.2,1102452.9,212332.4,0.16489372,0.83510625
2023-04-01,B DIVISION,G,peak,1470766,1.0099065,0.51127964,1485336.1,751972.7,270885.8,0.18418008,0.8158199
2023-04-01,B DIVISION,JZ,offpeak,1312568.8,1.1775954,0.17555982,1545674.9,230434.31,221502.9,0.16875528,0.8312447
2023-04-01,B DIVISION,JZ,peak,1417982,1.0774947,0.22050907,1527868.1,312677.9,221919.6,0.15650383,0.8434962
2023-04-01,B DIVISION,L,offpeak,2878266,0.6629349,0.7614169,1908103,2191560.5,272831.8,0.09479033,0.90520966
2023-04-01,B DIVISION,L,peak,2922556,0.66187215,0.43341282,1934358.5,1266673.2,158545.5,0.054248918,0.9457511
2023-04-01,B DIVISION,M,offpeak,1830741.1,1.9648709,0.27544418,3597170,504266.97,418297.3,0.22848523,0.7715148
2023-04-01,B DIVISION,M,peak,2127361.2,1.6447464,0.16508578,3498969.8,351197.06,388731.9,0.18272962,0.8172704
2023-04-01,B DIVISION,N,offpeak,2093236.9,1.4716336,0.60162735,3080477.8,1259348.5,402076.7,0.1920837,0.8079163
2023-04-01,B DIVISION,N,peak,2442211,1.3541057,0.35561973,3307011.8,868498.44,380464.7,0.15578699,0.844213
2023-04-01,B DIVISION,Q,offpeak,3009139.5,1.3095036,0.5188945,3940479,1561425.9,573319.2,0.19052596,0.80947405
2023-04-01,B DIVISION,Q,peak,3174167.8,1.2950037,0.57507306,4110559,1825378.4,579631.8,0.18260907,0.8173909
2023-04-01,B DIVISION,R,offpeak,3248702.5,1.6839515,0.17780145,5470657.5,577624,697707.8,0.21476506,0.7852349
2023-04-01,B DIVISION,R,peak,3659645,1.4313314,-0.00293542,5238164.5,-10742.596,574983.8,0.15711464,0.8428854
2023-04-01,B DIVISION,S Fkln,offpeak,173674,0.9221735,0.07807543,160157.56,13559.672,7418.2,0.04271336,0.95728666
2023-04-01,B DIVISION,S Fkln,peak,177638,0.3893707,0.056463506,69167.03,10030.064,5444.3,0.030648286,0.9693517
2023-04-01,B DIVISION,S Rock,offpeak,21004,0.68178284,-0.89087707,14320.166,-18711.982,1635.3,0.0778566,0.9221434
2023-04-01,B DIVISION,S Rock,peak,16782,0.68919134,-1.1015614,11566.01,-18486.402,1478.8,0.088118225,0.9118818
2023-04-01,B DIVISION,W,offpeak,1157627,1.2739073,0.1398931,1474709.5,161944.03,148816.1,0.12855272,0.87144727
2023-04-01,B DIVISION,W,peak,1372136.1,0.87701225,-0.13431214,1203380.1,-184294.53,128791.1,0.09386175,0.90613824
2023-03-01,A DIVISION,1,offpeak,4802212,0.8709333,0.6589928,4182406.2,3164623,532466.4,0.11087941,0.8891206
2023-03-01,A DIVISION,1,peak,5568615,0.8626218,0.56457627,4803608.5,3143908,467390.5,0.08393299,0.916067
2023-03-01,A DIVISION,2,offpeak,2956553.8,1.2662828,0.47567242,3743833,1406351,465628.4,0.15749025,0.84250975
2023-03-01,A DIVISION,2,peak,3632163,1.1388831,0.23732886,4136608.8,862017.06,421954.9,0.1161718,0.8838282
2023-03-01,A DIVISION,3,offpeak,2228846.8,0.9839642,0.29395875,2193105.5,655189,255282.8,0.11453582,0.8854642
2023-03-01,A DIVISION,3,peak,2917192.5,0.929884,0.33347476,2712650.8,972810.1,292542.5,0.10028221,0.8997178
2023-03-01,A DIVISION,4,offpeak,3579925.5,0.97885185,0.3439522,3504216.8,1231323.2,464279.6,0.12968974,0.87031025
2023-03-01,A DIVISION,4,peak,3947076.5,0.8198288,0.5248863,3235927.2,2071766.5,431291.5,0.10926859,0.8907314
2023-03-01,A DIVISION,5,offpeak,2618950,1.0652517,0.6390524,2789841,1673646.2,372100.2,0.14207992,0.8579201
2023-03-01,A DIVISION,5,peak,3505305.5,0.90884906,0.36366552,3185793.5,1274758.8,392160.3,0.11187621,0.8881238
2023-03-01,A DIVISION,6,offpeak,5183652.5,0.98867476,0.5353287,5124946.5,2774958,534060.3,0.1030278,0.8969722
2023-03-01,A DIVISION,6,peak,5998891.5,0.9674434,0.5777774,5803588,3466024,553535.6,0.09227298,0.907727
2023-03-01,A DIVISION,7,offpeak,4235305,1.1399163,0.63047814,4827893,2670267,513702.3,0.12129051,0.8787095
2023-03-01,A DIVISION,7,peak,5251472.5,1.5805341,0.7048705,8300131.5,3701608.2,580795.6,0.11059671,0.8894033
2023-03-01,A DIVISION,S 42nd,offpeak,306210.5,0.58057517,-0.09891567,177778.22,-30289.016,8209.2,0.026809009,0.97319096
2023-03-01,A DIVISION,S 42nd,peak,445553.7,0.39219594,-0.106947504,174744.34,-47650.855,610.8,0.0013708785,0.9986291
2023-03-01,B DIVISION,A,offpeak,3509842,1.3907001,0.856668,4881138,3006769.5,750486.2,0.21382335,0.7861766
2023-03-01,B DIVISION,A,peak,4624871.5,1.1686634,0.9114507,5404918,4215342.5,815151,0.17625377,0.82374626
2023-03-01,B DIVISION,B,offpeak,1875354,2.2446415,0.771718,4209497.5,1447244.5,433782.8,0.23130716,0.76869285
2023-03-01,B DIVISION,B,peak,3065485,1.9559402,0.97081316,5995906,2976013.2,722518.3,0.2356946,0.7643054
2023-03-01,B DIVISION,C,offpeak,2341365.2,1.6161938,0.6372108,3784100,1491943.2,430476,0.18385683,0.81614316
2023-03-01,B DIVISION,C,peak,2252607.2,1.5818644,0.5107804,3563319.2,1150587.8,390527.3,0.17336679,0.8266332
2023-03-01,B DIVISION,D,offpeak,3013910,1.8793097,0.8393049,5664070.5,2529589.8,770526.6,0.2556568,0.7443432
2023-03-01,B DIVISION,D,peak,2982757.2,1.4924259,0.7217324,4451544.5,2152752.5,606697.7,0.20340163,0.7965984
2023-03-01,B DIVISION,E,offpeak,3546797.2,1.3858361,0.89435273,4915279.5,3172087.8,712760.3,0.20095885,0.79904115
2023-03-01,B DIVISION,E,peak,4294111.5,1.2451136,0.57257664,5346657,2458708,658070.4,0.15324949,0.8467505
2023-03-01,B DIVISION,F,offpeak,4191361.5,1.5329137,0.30661035,6424995.5,1285114.8,818989.6,0.19539942,0.8046006
2023-03-01,B DIVISION,F,peak,5086751.5,1.4749473,0.100397736,7502691,510698.34,815917.9,0.16040058,0.83959943
2023-03-01,B DIVISION,G,offpeak,1377041.8,0.951308,0.9027074,1309990.9,1243065.8,219626.8,0.15949176,0.8405082
2023-03-01,B DIVISION,G,peak,1717136.6,1.0565395,0.5449682,1814222.6,935784.9,320481.3,0.18663704,0.81336296
2023-03-01,B DIVISION,JZ,offpeak,1403078.1,1.1875377,0.21750113,1666208,305171.06,231963.1,0.16532443,0.83467555
2023-03-01,B DIVISION,JZ,peak,1652489.6,1.0292953,0.43066305,1700899.9,711666.25,269467.6,0.16306764,0.83693236
2023-03-01,B DIVISION,L,offpeak,3015264.8,1.1413544,0.89605546,3441485.8,2701844.5,342825.5,0.11369665,0.88630337
2023-03-01,B DIVISION,L,peak,3329442.5,1.0887835,0.7781203,3625042,2590706.8,290742.4,0.08732465,0.9126753
2023-03-01,B DIVISION,M,offpeak,1985090.4,2.763819,0.33918738,5486430.5,673317.6,480083.5,0.24184465,0.75815535
2023-03-01,B DIVISION,M,peak,2488710.2,2.355653,0.4355343,5862537.5,1083918.6,550852.2,0.22134043,0.7786596
2023-03-01,B DIVISION,N,offpeak,2372086.8,1.5138626,0.9347029,3591013.5,2217196.2,473133.8,0.1994589,0.8005411
2023-03-01,B DIVISION,N,peak,2892280.8,1.4804671,0.5585615,4281926.5,1615516.8,505070,0.1746269,0.8253731
2023-03-01,B DIVISION,Q,offpeak,3273576.2,1.4130388,0.48656812,4625690.5,1592817.9,626476.9,0.19137385,0.8086262
2023-03-01,B DIVISION,Q,peak,3709333,1.3878644,0.68568075,5148051,2543418,756279.1,0.20388547,0.7961145
2023-03-01,B DIVISION,R,offpeak,3463618.5,1.8309426,0.2206054,6341686.5,764092.94,755704.1,0.21818341,0.7818166
2023-03-01,B DIVISION,R,peak,4329328,1.6648203,0.16373816,7207552.5,708876.2,748325.8,0.17285034,0.8271496
2023-03-01,B DIVISION,S Fkln,offpeak,185697.4,0.6589884,-0.004346009,122372.44,-807.0426,8205.4,0.044186942,0.95581305
2023-03-01,B DIVISION,S Fkln,peak,199403.1,0.4254685,-0.016986784,84839.74,-3387.2175,6491.3,0.032553658,0.9674463
2023-03-01,B DIVISION,S Rock,offpeak,23600.3,0.9739508,-0.7799189,22985.531,-18406.32,1991.3,0.084376045,0.91562396
2023-03-01,B DIVISION,S Rock,peak,18133.2,0.76264167,-1.0053443,13829.134,-18230.11,1490.8,0.08221384,0.9177862
